,NAME,WEBSITE_LINK,AVG_DEBT,AVG_MONTHLY_REPAY,FINANCIAL_AID_CALC,SCHOOL_MEDIAN_EARNINGS,NATIONAL_4_YEAR_MEDIAN,EARNINGS_VS_HS_GRAD,WHITE_POP,BLACK_POP,HISPANIC_POP,ASIAN_POP,INDIGENOUS_POP,HAWAIIAN/PACIFIC_ISLANDER_POP,MULTIRACIAL_POP,UNKNOWN_RACE_POP,INTERNATIONAL_POP,COST_AFTER_AID_0_30,COST_AFTER_AID_30_48,COST_AFTER_AID_48_75,COST_AFTER_AID_75_110,COST_AFTER_AID_110,MONTHLY_REPAY_PERCENTAGE
369,North-West College-West Covina,https://www.nw.edu/locations/west-covina-campus/,9500,100.715810521478,www.nu.edu/npcalc/npcalc.htm,37542.0,31213.0,0.5564,0.3792,0.04,0.0528,0.1008,0.0144,0.016,0.36,0.0032,0.0336,28121.0,28506.0,28564.0,29414.0,30351.0,0.03219300320328528
370,North-West College-Van Nuys,www.north-westcollege.edu/,9500,100.715810521478,www.nu.edu/npcalc/npcalc.htm,32488.0,31213.0,0.5425,0.1688,0.0606,0.5758,0.1342,0.0043,0.0087,0.0433,0.0043,0.0,30679.0,32158.0,32344.0,32599.0,,0.037201111987741196
371,San Francisco Bay University,https://www.sfbu.edu/,,,https://www.sfbu.edu/admissions/tuition,,53747.0,,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.875,,,,,,
372,Notre Dame de Namur University,www.ndnu.edu/,25000,265.041606635469,https://www.ndnu.edu/financial-aid/,74576.0,53747.0,0.7748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.042647759059558414
373,Occidental College,https://www.oxy.edu/,23000,243.838278104632,https://npc.collegeboard.org/app/occidental,75951.0,53747.0,0.7232,0.4884,0.0398,0.1664,0.1349,0.0,0.0,0.1132,0.0114,0.046,15674.0,16201.0,25473.0,28007.0,52991.0,0.0385256196397096
374,Ohlone College,www.ohlone.edu/,PS,PS,https://misweb.cccco.edu/npc/431/npcalc.htm,54278.0,40241.5,0.658,0.1569,0.0293,0.2452,0.4235,0.0022,0.0073,0.055,0.0453,0.0354,9817.0,9449.0,12899.0,14624.0,,
375,Orange Coast College,orangecoastcollege.edu/,9500,100.715810521478,misweb.cccco.edu/npc/833/npcalc.htm,47348.0,31213.0,0.58,0.2905,0.0166,0.3518,0.2225,0.0026,0.0026,0.0517,0.0091,0.0526,3567.0,4238.0,6907.0,8120.0,9656.0,0.025525676401489734
376,Otis College of Art and Design,www.otis.edu/,27000,286.244935166307,www.otis.edu/otis-net-price-calculator,58152.0,53747.0,0.6465,0.2247,0.0641,0.2002,0.1669,0.0016,0.0,0.0688,0.015,0.2587,40314.0,43306.0,44132.0,47426.0,50319.0,0.05906829037686897
377,Oxnard College,www.oxnardcollege.edu/,PS,PS,www.oxnardcollege.edu/departments/student_services/financial_aid/index.shtml,41393.0,40241.5,0.5864,0.1349,0.0181,0.7475,0.0497,0.003,0.0027,0.0311,0.0119,0.0012,87.0,1989.0,1300.0,5005.0,949.0,
378,Hope International University,www.hiu.edu/,23000,243.838278104632,www.hiu.edu/undergrad/finaid/,49697.0,53747.0,0.5861,0.3034,0.0847,0.261,0.0441,0.0085,0.0102,0.139,0.1,0.0492,23636.0,27086.0,32170.0,,23503.0,0.058877987348443246
379,Concorde Career College-San Diego,https://www.concorde.edu/campus/san-diego-california,9500,100.715810521478,https://enroll.myconcorde.edu/Npc,39169.0,31213.0,0.6468,0.0534,0.0521,0.2945,0.0726,0.0027,0.0096,0.0027,0.5123,0.0,24355.0,22998.0,25950.0,26656.0,26958.0,0.030855771815919118
380,Palo Alto University,www.paloaltou.edu/,20500,217.334117441085,,83187.0,53747.0,0.7957,0.25,0.0625,0.3125,0.2188,0.0,0.0,0.0313,0.125,0.0,,,,,,0.0313511655582365
381,Pacific Oaks College,https://www.pacificoaks.edu/,29105,308.561438445013,https://www.pacificoaks.edu/admissions/cost-financial-aid/financial-aid-services/,52485.0,53747.0,0.7722,0.1658,0.1357,0.5251,0.0477,0.005,0.0025,0.0553,0.0553,0.0075,,,,,,0.0705484854975737
382,Pacific School of Religion,www.psr.edu/,PS,PS,www.psr.edu/admissions/tuition-and-fees,,,,,,,,,,,,,,,,,,
383,Pacific States University,www.psuca.edu/,PS,PS,www.psuca.edu/net-price-calculator/,,53747.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,
384,Pacific Union College,https://www.puc.edu/,27500,291.545767299016,https://puc.studentaidcalculator.com/survey.aspx,70484.0,53747.0,0.737,0.2021,0.0635,0.2979,0.2539,0.0013,0.0065,0.092,0.0635,0.0194,17770.0,19987.0,18283.0,20554.0,24891.0,0.049636076380287615
385,University of the Pacific,www.pacific.edu/,19500,206.732453175666,https://pacific.studentaidcalculator.com/survey.aspx,78445.0,53747.0,0.8242,0.1849,0.0395,0.2563,0.3573,0.0018,0.0052,0.0484,0.0257,0.0808,18447.0,17676.0,19749.0,23985.0,34948.0,0.03162457056674092
386,Palo Verde College,https://www.paloverde.edu/,PS,PS,https://misweb.cccco.edu/npc/951/npcalc.htm,36389.0,40241.5,0.5135,0.39,0.0908,0.389,0.0338,0.0086,0.0066,0.0316,0.0492,0.0005,13310.0,12387.0,13257.0,,,
387,Palomar College,www2.palomar.edu/,PS,PS,https://misweb.cccco.edu/npc/061/npcalc.htm,42300.0,31213.0,0.6337,0.333,0.0275,0.4869,0.0633,0.0043,0.0039,0.0639,0.0124,0.0048,4781.0,5894.0,7932.0,11044.0,,
388,Pasadena City College,pasadena.edu/,6651,70.5116690293003,https://misweb.cccco.edu/npc/771/npcalc.htm,43937.0,40241.5,0.5457,0.1505,0.034,0.493,0.2403,0.0015,0.0017,0.0388,0.0169,0.0233,682.0,1799.0,4418.0,6423.0,4090.0,0.019258029186143878
389,Pepperdine University,www.pepperdine.edu/,23510,249.245126879995,https://seaver.pepperdine.edu/admission/financial-aid/undergraduate/npc,82939.0,53747.0,0.8265,0.4551,0.0391,0.1841,0.14,0.0019,0.0022,0.073,0.0167,0.0878,31203.0,30602.0,36550.0,40356.0,49924.0,0.03606194338682574
390,Pitzer College,https://www.pitzer.edu/,16750,177.577876445764,https://npc.collegeboard.org/app/pitzer,69512.0,53747.0,0.7165,0.4868,0.0462,0.132,0.1205,0.005,0.005,0.0957,0.0371,0.0718,25761.0,17138.0,21786.0,33456.0,54914.0,0.0306556352478589
391,Platt College-San Diego,www.platt.edu/,15895,168.513453498831,www.platt.edu/financial-aid/tuition-net-cost-calculator/,49782.0,53747.0,0.5778,0.2464,0.2464,0.2609,0.1449,0.0,0.0145,0.0435,0.0435,0.0,28859.0,29559.0,32083.0,33745.0,,0.0406203334937522
392,Point Loma Nazarene University,www.pointloma.edu/,22990,243.732261461977,www.pointloma.edu/NPC,63998.0,53747.0,0.7953,0.5326,0.0222,0.2569,0.0705,0.0029,0.0038,0.0813,0.0197,0.0102,26481.0,27660.0,30305.0,32035.0,37554.0,0.04570122718747029
393,Pomona College,www.pomona.edu/,11782,124.908808375164,https://npc.collegeboard.org/student/app/pomona,77779.0,53747.0,0.7748,0.3161,0.1006,0.1589,0.1736,0.0024,0.0047,0.0848,0.0388,0.1201,5903.0,6238.0,3409.0,20130.0,40785.0,0.019271341885367107
394,Porterville College,https://www.portervillecollege.edu/,PS,PS,https://misweb.cccco.edu/npc/523/npcalc.htm,36328.0,40241.5,0.5075,0.1277,0.0112,0.8005,0.0265,0.008,0.0025,0.0225,0.0007,0.0004,4547.0,5182.0,7358.0,10230.0,,
395,Professional Institute of Beauty,www.pib.edu/,3001,31.8155944605217,www.pib.edu/calculator.html,16886.0,31213.0,0.3861,0.0168,0.0,0.7563,0.0168,0.0,0.0,0.0,0.0,0.2101,14143.0,14550.0,15960.0,,,0.022609684562730097
396,Santa Ana College,www.sac.edu/,6871,72.8440351676924,https://misweb.cccco.edu/npc/871/npcalc.htm,43552.0,31213.0,0.6162,0.1774,0.017,0.5407,0.0752,0.0018,0.003,0.0175,0.1613,0.0061,652.0,589.0,3947.0,6672.0,5963.0,0.02007091343709379
397,Pardee RAND Graduate School,www.pardeerand.edu/,,,https://www.prgs.edu/admissions/funding-your-phd.html,,,,,,,,,,,,,,,,,,
398,Shasta School of Cosmetology,www.shastaschoolofcosmetology.com/,PS,PS,https://hambeltonbeauty.com/NETPRICECALCULATOR/index.html,,31213.0,,0.6303,0.0168,0.2521,0.0336,0.0588,0.0,0.0084,0.0,0.0,9373.0,9373.0,13709.0,,15868.0,
399,University of Redlands,www.redlands.edu/,26000,275.643270900888,www.redlands.edu/npc,72690.0,53747.0,0.7988,0.3768,0.0461,0.4224,0.0508,0.007,0.0052,0.0648,0.013,0.0139,20351.0,22827.0,21214.0,25344.0,36038.0,0.04550446073477309
400,College of the Redwoods,https://www.redwoods.edu/,8080,85.6614472645837,https://www.redwoods.edu/financialaid/Cost,36243.0,40241.5,0.5255,0.507,0.0352,0.2479,0.0383,0.0489,0.0034,0.0888,0.0305,0.0,3354.0,4955.0,6600.0,9828.0,11060.0,0.028362369758988065
401,Salon Success Academy-Upland,www.salonsuccessacademy.com/,7177,76.0881444329106,www.salonsuccessacademy.com/wp-content/uploads/2021/09/Upland.html,26956.0,31213.0,0.3491,0.1897,0.0316,0.6285,0.1225,0.0119,0.0,0.004,0.0079,0.004,16062.0,16647.0,18279.0,,21270.0,0.03387215214404686
402,Salon Success Academy-Corona,www.salonsuccessacademy.com/,7177,76.0881444329106,www.salonsuccessacademy.com/wp-content/uploads/2021/09/Corona.html,22412.0,31213.0,0.3021,0.1864,0.0678,0.6441,0.0297,0.0042,0.0212,0.0339,0.0085,0.0042,16655.0,15879.0,18401.0,20786.0,20786.0,0.040739681117032266
403,Rio Hondo College,www.riohondo.edu/,5500,58.3091534598033,www.riohondo.edu/financial-aid/,44950.0,40241.5,0.5792,0.0682,0.0179,0.7591,0.0531,0.0019,0.0019,0.0109,0.0855,0.0017,3736.0,4544.0,6981.0,7798.0,7882.0,0.015566403593273406
404,Riverside City College,www.rcc.edu/,8000,84.8133141233502,misweb.cccco.edu/npc/961/npcalc.htm,41091.0,40241.5,0.5504,0.1401,0.0727,0.6637,0.0655,0.0018,0.0039,0.0414,0.0045,0.0064,3823.0,4525.0,6421.0,7935.0,5987.0,0.024768435167803225
405,Dongguk University Los Angeles,www.dula.edu/,PS,PS,www.dula.edu/students/financial-aid/calculator,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,
406,Sacramento City College,https://www.scc.losrios.edu/,10500,111.317474786897,https://www.scc.losrios.edu/admissions/cost-of-attendance/net-price-calculator,42214.0,40241.5,0.5404,0.2698,0.0937,0.3221,0.1651,0.0045,0.0121,0.0657,0.0627,0.0043,3960.0,5083.0,7687.0,9758.0,10873.0,0.03164376030328242
407,Saddleback College,https://www.saddleback.edu/,9500,100.715810521478,https://misweb.cccco.edu/npc/891/npcalc.htm,50874.0,40241.5,0.6087,0.4496,0.023,0.3006,0.1192,0.0031,0.0022,0.0619,0.0243,0.0163,2270.0,3417.0,6491.0,8154.0,6358.0,0.023756530374213467
408,Samuel Merritt University,www.samuelmerritt.edu/,20825,220.779658327346,,143238.0,53747.0,0.9624,0.2389,0.0786,0.2478,0.316,0.003,0.0178,0.0801,0.0178,0.0,,,,,,0.01849618048233117
409,San Diego City College,www.sdcity.edu/,7689,81.516196536805,misweb.cccco.edu/npc/071/npcalc.htm,38503.0,40241.5,0.5243,0.2379,0.0936,0.4746,0.1095,0.0021,0.004,0.0646,0.0119,0.0018,5016.0,6157.0,8725.0,11048.0,3854.0,0.025405666011522738
410,San Diego Mesa College,www.sdmesa.edu/,4725,50.0928636541037,https://misweb.cccco.edu/npc/072/npcalc.htm,45120.0,40241.5,0.5962,0.2864,0.0663,0.3992,0.148,0.0021,0.0046,0.0775,0.0122,0.0038,5476.0,7221.0,9083.0,10513.0,11047.0,0.013322570120772263
411,San Diego Miramar College,www.sdmiramar.edu/,6750,71.5612337915767,https://misweb.cccco.edu/npc/073/npcalc.htm,48224.0,40241.5,0.6387,0.3319,0.0559,0.3273,0.1852,0.0025,0.0058,0.0727,0.0167,0.002,5670.0,5785.0,8390.0,9447.0,,0.017807208143225787
412,San Diego State University,www.sdsu.edu/,15000,159.024963981281,https://www2.calstate.edu/attend/paying-for-college/pages/csu-costs.aspx,64909.0,53747.0,0.7648,0.3478,0.0397,0.3516,0.1337,0.0021,0.0025,0.0699,0.0262,0.0265,7220.0,8513.0,13217.0,17578.0,22059.0,0.029399614348940395
413,University of San Diego,www.sandiego.edu/,22940,243.202178248706,www.sandiego.edu/admissions/undergraduate/tuition-financial-aid/net-price-calculator.php,86522.0,53747.0,0.8271,0.4692,0.0388,0.2433,0.0754,0.0027,0.0023,0.0774,0.0282,0.0627,19659.0,15964.0,22611.0,27219.0,42844.0,0.0337304516652929
414,San Francisco Conservatory of Music,https://sfcm.edu/,27000,286.244935166307,https://sfcm.edu/admissions/cost-aid/tuition-fees,,53747.0,,0.3213,0.0407,0.0995,0.0724,0.0,0.0,0.0995,0.0317,0.3348,36958.0,28576.0,26012.0,37684.0,41102.0,
415,San Francisco State University,www.sfsu.edu/,15371,162.958181423752,https://financialaid.sfsu.edu/cost-attendance,68077.0,53747.0,0.7327,0.1605,0.0612,0.3978,0.2529,0.0014,0.0064,0.055,0.0307,0.0341,9082.0,10527.0,13135.0,17976.0,22274.0,0.028724799522379423
416,University of San Francisco,https://www.usfca.edu/,23000,243.838278104632,https://www.usfca.edu/admission/financial-aid/net-price-calculator,89812.0,53747.0,0.8237,0.2388,0.0773,0.2132,0.2602,0.0017,0.0035,0.0983,0.0045,0.1025,32074.0,32051.0,35167.0,38642.0,48742.0,0.03257982605058994
417,San Joaquin College of Law,www.sjcl.edu/,PS,PS,,,,,,,,,,,,,,,,,,,
418,San Joaquin Delta College,www.deltacollege.edu/,7500,79.5124819906408,https://www.deltacollege.edu/student-services/financial-aid-and-scholarships/cost-estimates/net-price-calculator,43212.0,40241.5,0.5585,0.155,0.0694,0.5124,0.19,0.003,0.0071,0.0569,0.0061,0.0001,362.0,734.0,3157.0,5281.0,2465.0,0.022080667034335127
419,San Joaquin Valley College-Visalia,www.sjvc.edu/,10674,113.16216436908,www.sjvc.edu/net-price-calculator,38317.0,31213.0,0.609,0.2169,0.0718,0.569,0.0611,0.0131,0.0112,0.0168,0.0387,0.0014,25036.0,25131.0,27038.0,28099.0,,0.03543977796875956
420,San Joaquin Valley College-Bakersfield,www.sjvc.edu/,10674,113.16216436908,https://www.sjvc.edu/net-price-calculator,38317.0,31213.0,0.609,0.1518,0.0514,0.645,0.0551,0.0086,0.0049,0.0135,0.0661,0.0037,21656.0,23047.0,27419.0,27419.0,27419.0,0.03543977796875956
421,William Jessup University,www.jessup.edu/,23700,251.259443090425,www.jessup.edu/financial-aid/undergraduate/#tab_undergrad-net-price-calculator,56257.0,53747.0,0.6856,0.4604,0.0828,0.2467,0.0329,0.0107,0.016,0.0516,0.0677,0.0312,27725.0,27796.0,32544.0,28560.0,34156.0,0.053595344883038555
422,San Jose City College,www.sjcc.edu/,PS,PS,https://misweb.cccco.edu/npc/472/npcalc.htm,46215.0,40241.5,0.6266,0.105,0.0501,0.5294,0.228,0.0024,0.0046,0.0445,0.0215,0.0144,15994.0,16360.0,19016.0,19231.0,,
423,San Jose State University,www.sjsu.edu/,15000,159.024963981281,https://www.sjsu.edu/faso/docs/net-price-calculator.html,78988.0,53747.0,0.7995,0.1278,0.0361,0.3135,0.3924,0.0008,0.0048,0.0513,0.033,0.0402,10038.0,11259.0,14663.0,18994.0,23112.0,0.02415936050761346
424,College of San Mateo,www.collegeofsanmateo.edu/,14695,155.791456380329,https://misweb.cccco.edu/npc/372/npcalc.htm,54172.0,40241.5,0.6663,0.2701,0.0239,0.3439,0.2012,0.0012,0.0249,0.0673,0.0263,0.0412,398.0,1440.0,4842.0,6775.0,7411.0,0.03451040162009798
425,Santa Barbara City College,www.sbcc.edu/,11000,116.618306919606,https://misweb.cccco.edu/npc/651/npcalc.htm,47647.0,40241.5,0.5744,0.4106,0.0249,0.3644,0.047,0.0021,0.0031,0.06,0.0399,0.0479,9780.0,10388.0,12867.0,15906.0,16804.0,0.029370572817496842
426,Santa Clara University,www.scu.edu/,19162,203.149090653954,https://www.scu.edu/financialaid/Net-Price-Calculator.cfm,109183.0,53747.0,0.8997,0.3983,0.0311,0.1847,0.2104,0.0007,0.0018,0.0952,0.017,0.0608,29302.0,19515.0,24744.0,30188.0,54634.0,0.022327551796959676
427,Santa Monica College,https://www.smc.edu/,6450,68.3807345119511,https://misweb.cccco.edu/npc/781/npcalc.htm,42193.0,31213.0,0.5258,0.2505,0.0874,0.4194,0.0898,0.0013,0.0013,0.0517,0.0274,0.0712,3390.0,4139.0,6369.0,7354.0,6598.0,0.01944798459799998
428,Santa Rosa Junior College,www.santarosa.edu/,9500,100.715810521478,https://misweb.cccco.edu/npc/261/npcalc.htm,47224.0,31213.0,0.6382,0.417,0.0208,0.3972,0.0405,0.0054,0.003,0.0517,0.059,0.0053,6798.0,7923.0,10117.0,11691.0,,0.025592701301408942
429,Saybrook University,https://www.saybrook.edu/,PS,PS,https://www.saybrook.edu/how-to-apply-for-financial-aid/how-to-determine-need/,,,,,,,,,,,,,,,,,,
430,Scripps College,www.scrippscollege.edu/,13500,143.122467583153,https://npc.collegeboard.org/student/app/scrippscollege,77539.0,53747.0,0.8795,0.5405,0.0401,0.1295,0.1286,0.0,0.0,0.1146,0.0121,0.0345,14150.0,15047.0,18900.0,32962.0,50363.0,0.022149751879671338
431,College of the Sequoias,https://www.cos.edu/,4500,47.7074891943845,https://www.cos.edu/en-us/admissions/financial-aid/net-price-calculator,39092.0,40241.5,0.5229,0.186,0.0186,0.7142,0.0328,0.0035,0.0011,0.0306,0.0122,0.0011,142.0,833.0,3086.0,4931.0,6934.0,0.014644681017410571
432,Shasta Bible College and Graduate School,www.shasta.edu/,PS,PS,https://www.shasta.edu/netpricecalc.html,28891.0,53747.0,,0.8333,0.0,0.1667,0.0,0.0,0.0,0.0,0.0,0.0,,11387.0,,,,
433,Shasta College,https://www.shastacollege.edu/,14250,151.073715782217,https://misweb.cccco.edu/npc/171/npcalc.htm,39269.0,40241.5,0.5476,0.6195,0.0229,0.1891,0.0435,0.0206,0.0038,0.077,0.0236,0.0,4183.0,5969.0,7752.0,9611.0,11529.0,0.046165794631556796
434,Sierra College,https://www.sierracollege.edu/,10500,111.317474786897,https://misweb.cccco.edu/npc/271/npcalc.htm,45294.0,40241.5,0.5651,0.5431,0.0334,0.2409,0.0808,0.006,0.0046,0.0769,0.0117,0.0026,2417.0,3726.0,6006.0,7968.0,5794.0,0.029491979013616904
435,Sierra College of Beauty,sierrabeautycollege.net/blog3/,PS,PS,sierrabeautycollege.net/blog3/?page_id=19,18519.0,31213.0,0.3714,0.0382,0.0637,0.7325,0.0318,0.0,0.0,0.0892,0.0446,0.0,6862.0,9946.0,,,,
436,Trinity Law School,https://www.tiu.edu/law,26082,276.512607370652,https://www.tiu.edu/law/tuition/,46989.0,,0.7056,,,,,,,,,,,,,,,0.07061549061371436
437,Simpson University,www.simpsonu.edu/,18750,198.781204976602,https://simpsonu.studentaidcalculator.com/survey.aspx,54340.0,53747.0,0.7657,0.4929,0.0241,0.25,0.0511,0.0185,0.0071,0.0625,0.0085,0.0852,22475.0,19423.0,25580.0,23172.0,29693.0,0.043897211257254765
438,College of the Siskiyous,www.siskiyous.edu/,10750,113.967890853251,https://misweb.cccco.edu/npc/181/npcalc.htm,39098.0,40241.5,0.5706,0.5826,0.0333,0.2071,0.0193,0.0247,0.0021,0.0815,0.0333,0.0161,6723.0,7412.0,9826.0,11838.0,,0.03497914702130575
439,Charles A Jones Career and Education Center,www.caj.scusd.edu/,5512,58.4363734309883,www.scusd.edu/sites/main/files/npcalc.htm,41047.0,31213.0,0.6148,0.1327,0.1531,0.1429,0.5306,0.0306,0.0102,0.0,0.0,0.0,33232.0,33467.0,,,,0.017083745003821465
440,Skyline College,skylinecollege.edu/,PS,PS,https://misweb.cccco.edu/npc/373/npcalc.htm,55702.0,40241.5,0.6439,0.1915,0.0225,0.3276,0.3102,0.0012,0.0142,0.0649,0.026,0.0419,1.0,1841.0,2950.0,4643.0,1856.0,
441,San Bernardino Valley College,www.valleycollege.edu/,PS,PS,https://misweb.cccco.edu/npc/982/npcalc.htm,39676.0,40241.5,0.5523,0.1129,0.1103,0.6844,0.0456,0.0028,0.003,0.0344,0.0061,0.0005,6907.0,6911.0,8203.0,9262.0,,
442,Saint Mary's College of California,https://www.stmarys-ca.edu/,23691,251.164028112036,https://www.stmarys-ca.edu/financial-aid/net-price-calculator,78812.0,53747.0,0.7913,0.3816,0.0697,0.3079,0.162,0.0115,0.0246,0.0,0.0206,0.0221,23731.0,21930.0,23463.0,22610.0,38193.0,0.038242505422326954
443,Solano Community College,welcome.solano.edu/,12000,127.219971185025,https://misweb.cccco.edu/npc/281/npcalc.htm,44170.0,40241.5,0.5689,0.2217,0.1456,0.3508,0.1488,0.0042,0.0082,0.0937,0.0255,0.0017,4579.0,5198.0,7597.0,8905.0,4725.0,0.03456281761875255
444,Sonoma State University,https://sonoma.edu/,16705,177.10080155382,https://financialaid.sonoma.edu/cost-attendance/net-price-calculator,65986.0,53747.0,0.7655,0.4104,0.0289,0.41,0.0484,0.0037,0.0039,0.0555,0.0351,0.0041,9278.0,11078.0,14627.0,19415.0,22112.0,0.03220697752016852
445,South Baylo University,www.southbaylo.edu/,PS,PS,www.southbaylo.edu/ca/npcalc,,,,,,,,,,,,,,,,,,
446,South Coast College,www.southcoastcollege.edu/,20938,221.977646389338,www.southcoastcollege.edu/netcalc/,44897.0,31213.0,0.6111,0.2954,0.0464,0.4177,0.0633,0.0127,0.0,0.1266,0.038,0.0,29705.0,34003.0,,,,0.05932983844515348
447,Vanguard University of Southern California,https://www.vanguard.edu/,22000,233.236613839213,https://www.vanguard.edu/admissions/net-price-calculator,59541.0,53747.0,0.6677,0.3213,0.0455,0.4693,0.047,0.003,0.0045,0.025,0.0835,0.001,18883.0,19218.0,22090.0,25240.0,30300.0,0.04700692574982879
448,Concorde Career College-Garden Grove,https://www.concorde.edu/campus/garden-grove-california,13000,137.821635450444,https://enroll.myconcorde.edu/Npc,45711.0,31213.0,0.668,0.066,0.0461,0.4421,0.1993,0.01,0.0125,0.0199,0.203,0.0012,18594.0,18265.0,22046.0,22895.0,22989.0,0.03618077979928963
449,Southwestern College,https://www.swccd.edu/,4500,47.7074891943845,https://misweb.cccco.edu/npc/091/npcalc.htm,40060.0,40241.5,0.5758,0.0809,0.0448,0.7024,0.1144,0.0022,0.0038,0.0405,0.0103,0.0007,10757.0,10747.0,13956.0,16286.0,11770.0,0.014290810542501598
450,Starr King School for the Ministry,https://www.sksm.edu/,PS,PS,www.sksm.edu/,,,,,,,,,,,,,,,,,,
451,Marshall B Ketchum University,www.ketchum.edu/,PS,PS,www.ketchum.edu/course-catalog/mbku-course-catalog,,,,,,,,,,,,,,,,,,
452,Southern California Institute of Architecture,www.sciarc.edu/,PS,PS,www.sciarc.edu/admissions/financial-aid/cost-to-attend,71909.0,53747.0,0.7333,0.1592,0.0204,0.1265,0.1061,0.0,0.0,0.0245,0.0082,0.5551,3635.0,4860.0,,19850.0,37666.0,
453,University of Southern California,www.usc.edu/,18000,190.829956777538,https://financialaid.usc.edu/npc,92498.0,53747.0,0.8172,0.2992,0.0646,0.175,0.2456,0.0014,0.0026,0.0626,0.0186,0.1303,12880.0,14852.0,19991.0,26959.0,52817.0,0.024756854000415753
454,Southwestern Law School,https://www.swlaw.edu/,PS,PS,https://www.swlaw.edu/admissions-financial-aid/tuition-fees/cost-attendance,,,,,,,,,,,,,,,,,,
455,Taft College,www.taftcollege.edu/,PS,PS,https://misweb.cccco.edu/npc/691/npcalc.htm,38861.0,40241.5,0.558,0.1963,0.0352,0.6479,0.0141,0.0032,0.0019,0.0248,0.0758,0.0008,4682.0,5690.0,6800.0,9487.0,11113.0,
456,Claremont School of Theology,www.cst.edu/,PS,PS,www.cst.edu/,,,,,,,,,,,,,,,,,,
457,Thomas Aquinas College,https://thomasaquinas.edu/,18000,190.829956777538,https://thomasaquinas.edu/admission/net-price-calculator-financial-aid-calculator,55619.0,53747.0,0.6506,0.6202,0.0,0.1977,0.0194,0.0,0.0019,0.0543,0.0426,0.064,22749.0,18278.0,21650.0,23229.0,31199.0,0.041172251952218776
458,Epic Bible College & Graduate School,epic.edu/,PS,PS,epic.edu/financial/netpricecalculator/,37822.0,40241.5,0.5513,0.3733,0.32,0.1467,0.0533,0.0,0.0133,0.08,0.0,0.0133,,,,,,
459,UEI College-Huntington Park,https://www.uei.edu/,9500,100.715810521478,https://enroll.uei.edu/Npc,31141.0,31213.0,0.4854,0.006,0.0196,0.2847,0.0051,0.0043,0.0026,0.0085,0.6692,0.0,27824.0,28376.0,28565.0,32576.0,,0.03881024136211862
460,Concorde Career College-San Bernardino,https://www.concorde.edu/campus/san-bernardino-california,9500,100.715810521478,https://enroll.myconcorde.edu/Npc,39993.0,31213.0,0.5932,0.0824,0.1055,0.4606,0.0291,0.0048,0.0036,0.0036,0.3103,0.0,22086.0,22750.0,23717.0,27223.0,27223.0,0.030220031661984247
461,Concorde Career College-North Hollywood,https://www.concorde.edu/campus/north-hollywood-california,9500,100.715810521478,https://enroll.myconcorde.edu/Npc,50552.0,31213.0,0.6937,0.0636,0.0459,0.5281,0.0754,0.003,0.0104,0.0178,0.2559,0.0,18822.0,22299.0,22788.0,24109.0,24109.0,0.023907851840831933
